freq,unit,siec,nace_r2,geo\TIME_PERIOD	2020 	2021 	2022 	2023 
A,TJ_GCV,G3000,C33,HU	: 	: 	502.589 	347.586 
A,TJ_GCV,G3000,C33,IE	2.858 	4.572 	4.280 	4.042 
A,TJ_GCV,G3000,C33,IT	: 	: 	1459.374 e	1286.051 e
A,TJ_GCV,G3000,C33,LT	: 	: 	85.000 	92.000 
A,TJ_GCV,G3000,C33,LU	: 	: 	15.920 	15.020 e
A,TJ_GCV,G3000,C33,LV	157.255 	78.417 	63.218 	60.621 
A,TJ_GCV,G3000,C33,MD	: 	: 	2.600 	2.840 
A,TJ_GCV,G3000,C33,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,C33,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,C33,NL	: 	: 	513.615 	478.303 
A,TJ_GCV,G3000,C33,NO	: 	: 	5.934 	1.266 
A,TJ_GCV,G3000,C33,PL	: 	: 	405.168 	1768.084 
A,TJ_GCV,G3000,C33,PT	: 	: 	686.547 	546.282 
A,TJ_GCV,G3000,C33,RO	: 	: 	: 	140.399 
A,TJ_GCV,G3000,C33,SE	: 	: 	35.769 e	34.395 e
A,TJ_GCV,G3000,C33,SI	: 	: 	6.893 	11.188 
A,TJ_GCV,G3000,C33,SK	: 	: 	2155.470 	772.350 
A,TJ_GCV,G3000,C33,TR	: 	: 	: 	499.119 
A,TJ_GCV,G3000,DATAC,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,DATAC,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,BE	: 	: 	28.000 	27.400 
A,TJ_GCV,G3000,DATAC,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,FR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,IE	: @C	: @C	: @C	: @C
A,TJ_GCV,G3000,DATAC,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,MD	: 	: 	13.300 	14.578 
A,TJ_GCV,G3000,DATAC,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,PT	: 	: 	0.561 e	0.502 
A,TJ_GCV,G3000,DATAC,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,DATAC,SI	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,DATAC,TR	: 	: 	: 	9.189 
A,TJ_GCV,G3000,E,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E,AT	: 	: 	1589.132 	1335.814 
A,TJ_GCV,G3000,E,BE	: 	: 	1403.300 	1549.100 
A,TJ_GCV,G3000,E,BG	: 	: 	118.048 	84.683 
A,TJ_GCV,G3000,E,CZ	: 	: 	220.040 	213.680 
A,TJ_GCV,G3000,E,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E,DK	479.917 	1244.085 	410.992 	944.077 
A,TJ_GCV,G3000,E,EE	: 	: 	99.438 	57.533 
A,TJ_GCV,G3000,E,FR	: 	: 	7379.859 	6692.373 
A,TJ_GCV,G3000,E,HR	: 	: 	148.554 	136.890 
A,TJ_GCV,G3000,E,HU	: 	: 	1012.410 	554.807 
A,TJ_GCV,G3000,E,IE	638.793 	474.104 	358.337 	338.432 
A,TJ_GCV,G3000,E,IT	: 	: 	13751.698 e	12130.560 e
A,TJ_GCV,G3000,E,LT	: 	: 	9.000 	14.000 
A,TJ_GCV,G3000,E,LU	: 	: 	4.807 	4.535 e
A,TJ_GCV,G3000,E,LV	115.334 	80.054 	82.954 	80.058 
A,TJ_GCV,G3000,E,MD	: 	: 	7.800 	6.020 
A,TJ_GCV,G3000,E,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E,NL	: 	: 	2222.552 	1960.279 
A,TJ_GCV,G3000,E,NO	: 	: 	100.399 	66.878 
A,TJ_GCV,G3000,E,PL	: 	: 	2937.259 	2770.680 
A,TJ_GCV,G3000,E,PT	: 	: 	60.080 	71.132 
A,TJ_GCV,G3000,E,RO	: 	: 	: 	1886.596 
A,TJ_GCV,G3000,E,SE	: 	: 	42.139 e	7.191 e
A,TJ_GCV,G3000,E,SI	: 	: 	222.271 	426.150 
A,TJ_GCV,G3000,E,SK	: 	: 	5341.240 	4047.070 
A,TJ_GCV,G3000,E,TR	: 	: 	: 	7741.351 
A,TJ_GCV,G3000,E36,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E36,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E36,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,FR	: 	: 	493.036 	371.956 
A,TJ_GCV,G3000,E36,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E36,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E36,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E36,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E36,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,PT	: 	: 	3.186 	2.839 
A,TJ_GCV,G3000,E36,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E36,SE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,SI	: 	: 	0.000 	99.821 
A,TJ_GCV,G3000,E36,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E36,TR	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E37,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E37,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,FR	: 	: 	424.945 	332.745 
A,TJ_GCV,G3000,E37,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,PT	: 	: 	4.459 	1.343 
A,TJ_GCV,G3000,E37,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E37,SE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,SI	: 	: 	0.000 	2.613 
A,TJ_GCV,G3000,E37,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37,TR	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E37-E39,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E37-E39,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,FR	: 	: 	6886.823 	6320.418 
A,TJ_GCV,G3000,E37-E39,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,PT	: 	: 	56.893 	68.293 
A,TJ_GCV,G3000,E37-E39,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E37-E39,SE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,SI	: 	: 	0.000 	326.329 
A,TJ_GCV,G3000,E37-E39,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E37-E39,TR	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E38,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E38,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E38,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,FR	: 	: 	6428.515 	5978.543 
A,TJ_GCV,G3000,E38,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E38,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E38,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E38,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E38,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,PT	: 	: 	52.421 	66.950 
A,TJ_GCV,G3000,E38,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E38,SE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,SI	: 	: 	0.000 	323.565 
A,TJ_GCV,G3000,E38,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E38,TR	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E39,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E39,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E39,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,FR	: 	: 	33.362 	9.130 
A,TJ_GCV,G3000,E39,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E39,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E39,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E39,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,E39,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,PT	: 	: 	0.013 	0.000 
A,TJ_GCV,G3000,E39,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,E39,SE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,SI	: 	: 	0.000 	0.151 
A,TJ_GCV,G3000,E39,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,E39,TR	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G,AT	: 	: 	3166.103 	2345.032 
A,TJ_GCV,G3000,G,BE	: 	: 	10662.300 	9213.800 
A,TJ_GCV,G3000,G,BG	: 	: 	617.263 	434.581 
A,TJ_GCV,G3000,G,CZ	: 	: 	5609.710 	4973.450 
A,TJ_GCV,G3000,G,DE	: 	: 	108458.240 	108565.835 
A,TJ_GCV,G3000,G,DK	803.982 	1201.816 	897.418 	663.872 
A,TJ_GCV,G3000,G,EE	: 	: 	366.868 	239.630 
A,TJ_GCV,G3000,G,FR	: 	: 	34294.866 	31333.849 
A,TJ_GCV,G3000,G,HR	: 	: 	1576.992 	1684.650 
A,TJ_GCV,G3000,G,HU	: 	: 	8889.149 	6459.035 
A,TJ_GCV,G3000,G,IE	1878.665 	1817.176 	1918.952 	1812.356 
A,TJ_GCV,G3000,G,IT	: 	: 	33411.080 e	29515.277 e
A,TJ_GCV,G3000,G,LT	: 	: 	775.000 	853.000 
A,TJ_GCV,G3000,G,LU	: 	: 	210.668 	198.750 e
A,TJ_GCV,G3000,G,LV	547.660 	598.233 	658.047 	633.297 
A,TJ_GCV,G3000,G,MD	: 	: 	279.300 	222.565 
A,TJ_GCV,G3000,G,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G,NL	: 	: 	20196.769 	17266.174 
A,TJ_GCV,G3000,G,NO	: 	: 	22.864 	20.489 
A,TJ_GCV,G3000,G,PL	: 	: 	16914.670 	16191.447 
A,TJ_GCV,G3000,G,PT	: 	: 	726.813 	760.462 
A,TJ_GCV,G3000,G,RO	: 	: 	: 	8386.318 
A,TJ_GCV,G3000,G,SE	: 	: 	1003.461 e	516.244 e
A,TJ_GCV,G3000,G,SI	: 	: 	452.284 	448.991 
A,TJ_GCV,G3000,G,SK	: 	: 	1092.590 	751.030 
A,TJ_GCV,G3000,G,TR	: 	: 	: 	36963.467 
A,TJ_GCV,G3000,G45,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G45,AT	: 	: 	774.959 	573.988 
A,TJ_GCV,G3000,G45,BE	: 	: 	1510.300 	1353.600 
A,TJ_GCV,G3000,G45,BG	: 	: 	41.789 	48.783 
A,TJ_GCV,G3000,G45,CZ	: 	: 	864.000 	684.640 
A,TJ_GCV,G3000,G45,DE	: 	: 	5932.588 	5728.541 
A,TJ_GCV,G3000,G45,DK	228.121 	472.434 	253.138 	153.451 
A,TJ_GCV,G3000,G45,EE	: 	: 	0.000 	66.696 
A,TJ_GCV,G3000,G45,FR	: 	: 	6542.786 	4362.244 
A,TJ_GCV,G3000,G45,HR	: 	: 	139.331 	150.660 
A,TJ_GCV,G3000,G45,HU	: 	: 	1715.588 	1260.213 
A,TJ_GCV,G3000,G45,IE	153.518 	152.884 	153.785 	145.242 
A,TJ_GCV,G3000,G45,IT	: 	: 	5520.849 e	4800.341 e
A,TJ_GCV,G3000,G45,LT	: 	: 	262.000 	326.000 
A,TJ_GCV,G3000,G45,LU	: 	: 	48.503 	46.782 e
A,TJ_GCV,G3000,G45,LV	72.307 	20.000 	75.295 	131.479 
A,TJ_GCV,G3000,G45,MD	: 	: 	25.400 	19.855 
A,TJ_GCV,G3000,G45,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G45,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G45,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G45,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G45,PL	: 	: 	0.000 	1935.916 
A,TJ_GCV,G3000,G45,PT	: 	: 	76.392 e	72.859 e
A,TJ_GCV,G3000,G45,RO	: 	: 	: 	1646.221 
A,TJ_GCV,G3000,G45,SE	: 	: 	150.633 e	99.362 e
A,TJ_GCV,G3000,G45,SI	: 	: 	69.093 	68.605 
A,TJ_GCV,G3000,G45,SK	: 	: 	248.200 	55.460 
A,TJ_GCV,G3000,G45,TR	: 	: 	: 	1805.809 
A,TJ_GCV,G3000,G46,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G46,AT	: 	: 	1406.798 	1041.971 
A,TJ_GCV,G3000,G46,BE	: 	: 	3723.600 	2858.600 
A,TJ_GCV,G3000,G46,BG	: 	: 	438.422 	272.988 
A,TJ_GCV,G3000,G46,CZ	: 	: 	2786.720 	2462.830 
A,TJ_GCV,G3000,G46,DE	: 	: 	19695.430 	18815.304 
A,TJ_GCV,G3000,G46,DK	338.788 	428.782 	374.244 	316.059 
A,TJ_GCV,G3000,G46,EE	: 	: 	148.780 	90.909 
A,TJ_GCV,G3000,G46,FR	: 	: 	18280.713 	18830.231 
A,TJ_GCV,G3000,G46,HR	: 	: 	547.320 	593.980 
A,TJ_GCV,G3000,G46,HU	: 	: 	2866.651 	2706.872 
A,TJ_GCV,G3000,G46,IE	728.237 	742.725 	966.442 	912.757 
A,TJ_GCV,G3000,G46,IT	: 	: 	18324.288 e	16405.929 e
A,TJ_GCV,G3000,G46,LT	: 	: 	471.000 	496.000 
A,TJ_GCV,G3000,G46,LU	: 	: 	76.284 	71.960 e
A,TJ_GCV,G3000,G46,LV	282.034 	306.349 	331.653 	250.929 
A,TJ_GCV,G3000,G46,MD	: 	: 	116.100 	87.780 
A,TJ_GCV,G3000,G46,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G46,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G46,NL	: 	: 	6858.826 	5865.001 
A,TJ_GCV,G3000,G46,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G46,PL	: 	: 	7410.064 	5789.932 
A,TJ_GCV,G3000,G46,PT	: 	: 	435.292 	374.878 
A,TJ_GCV,G3000,G46,RO	: 	: 	: 	3781.649 
A,TJ_GCV,G3000,G46,SE	: 	: 	410.277 e	164.271 e
A,TJ_GCV,G3000,G46,SI	: 	: 	121.816 	120.871 
A,TJ_GCV,G3000,G46,SK	: 	: 	422.510 	520.020 
A,TJ_GCV,G3000,G46,TR	: 	: 	: 	23774.294 
A,TJ_GCV,G3000,G47,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G47,AT	: 	: 	984.346 	729.074 
A,TJ_GCV,G3000,G47,BE	: 	: 	5428.400 	5001.600 
A,TJ_GCV,G3000,G47,BG	: 	: 	137.052 	112.810 
A,TJ_GCV,G3000,G47,CZ	: 	: 	1959.340 	1825.980 
A,TJ_GCV,G3000,G47,DE	: 	: 	82830.222 	84021.991 
A,TJ_GCV,G3000,G47,DK	237.073 	300.601 	270.035 	194.362 
A,TJ_GCV,G3000,G47,EE	: 	: 	124.040 	82.025 
A,TJ_GCV,G3000,G47,FR	: 	: 	9471.368 	8141.373 
A,TJ_GCV,G3000,G47,HR	: 	: 	890.341 	940.010 
A,TJ_GCV,G3000,G47,HU	: 	: 	4306.910 	2491.950 
A,TJ_GCV,G3000,G47,IE	996.910 	921.567 	798.725 	754.357 
A,TJ_GCV,G3000,G47,IT	: 	: 	9565.943 e	8309.007 e
A,TJ_GCV,G3000,G47,LT	: 	: 	42.000 	31.000 
A,TJ_GCV,G3000,G47,LU	: 	: 	84.800 	80.008 e
A,TJ_GCV,G3000,G47,LV	193.319 	271.884 	251.099 	250.889 
A,TJ_GCV,G3000,G47,MD	: 	: 	137.800 	114.930 
A,TJ_GCV,G3000,G47,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47,NL	: 	: 	9467.007 	8092.342 
A,TJ_GCV,G3000,G47,NO	: 	: 	22.864 	20.489 
A,TJ_GCV,G3000,G47,PL	: 	: 	9504.606 	8465.600 
A,TJ_GCV,G3000,G47,PT	: 	: 	215.129 	312.725 
A,TJ_GCV,G3000,G47,RO	: 	: 	: 	2958.448 
A,TJ_GCV,G3000,G47,SE	: 	: 	442.552 e	252.611 e
A,TJ_GCV,G3000,G47,SI	: 	: 	261.375 	259.515 
A,TJ_GCV,G3000,G47,SK	: 	: 	421.880 	175.550 
A,TJ_GCV,G3000,G47,TR	: 	: 	: 	11383.365 
A,TJ_GCV,G3000,G471,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G471,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G471,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,FR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G471,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G471,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G471,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G471,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,NO	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,PL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,PT	: 	: 	129.023 	129.581 
A,TJ_GCV,G3000,G471,RO	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G471,SE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,SI	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,SK	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G471,TR	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G47_X_G471,AL	: 	: 	: 	0.000 
A,TJ_GCV,G3000,G47_X_G471,AT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,BE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,BG	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,CZ	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,DE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,EE	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,FR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,HR	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,HU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,IT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,LT	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,LU	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,MD	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,MT	: 	0.000 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,NL	: 	: 	0.000 	0.000 
A,TJ_GCV,G3000,G47_X_G471,NO	: 	: 	0.000 	0.000 
